,Value
2558,2.22431166397
2559,2.19945118828
2560,2.17430082198
2561,2.14886687168
2562,2.123155714
2563,2.09717379401
2564,2.07092762362
2565,2.04442377997
2566,2.01766890384
2567,1.99066969795
2568,1.96343292539
2569,1.93596540789
2570,1.90827402413
2571,1.88036570811
2572,1.85224744735
2573,1.82392628125
2574,1.7954092993
2575,1.76670363932
2576,1.73781648577
2577,1.7087550679
2578,1.67952665801
2579,1.65013856964
2580,1.62059815577
2581,1.590912807
2582,1.56108994973
2583,1.53113704435
2584,1.50106158335
2585,1.47087108952
2586,1.44057311406
2587,1.41017523474
2588,1.37968505401
2589,1.34911019715
2590,1.31845831037
2591,1.2877370589
2592,1.25695412517
2593,1.22611720683
2594,1.19523401493
2595,1.16431227194
2596,1.1333597099
2597,1.1023840685
2598,1.07139309317
2599,1.04039453314
2600,1.00939613957
2601,0.978405663622
2602,0.947430854541
2603,0.916479457746
2604,0.885559212924
2605,0.854677852114
2606,0.823843097803
2607,0.79306266102
2608,0.762344239435
2609,0.731695515453
2610,0.70112415433
2611,0.670637802269
2612,0.640244084543
2613,0.60995060361
2614,0.579764937235
2615,0.549694636627
2616,0.519747224568
2617,0.48993019356
2618,0.460251003981
2619,0.430717082235
2620,0.401335818928
2621,0.372114567041
2622,0.343060640114
2623,0.314181310447
2624,0.285483807298
2625,0.256975315106
2626,0.228662971717
2627,0.200553866619
2628,0.172655039198
2629,0.144973476996
2630,0.117516113992
2631,0.0902898288882
2632,0.0633014434127
2633,0.0365577206376
2634,0.0100653633098
2635,-0.016168987803
2636,-0.0421387555503
2637,-0.0678374280224
2638,-0.093258560156
2639,-0.118395775325
2640,-0.143242766915
2641,-0.167793299877
2642,-0.192041212266
2643,-0.215980416765
2644,-0.239604902183
2645,-0.262908734937
2646,-0.285886060523
2647,-0.308531104951
2648,-0.330838176179
2649,-0.352801665511
2650,-0.374416048981
2651,-0.395675888721
2652,-0.416575834296
2653,-0.437110624032
2654,-0.457275086304
2655,-0.477064140824
2656,-0.496472799882
2657,-0.515496169589
2658,-0.534129451073
2659,-0.552367941672
2660,-0.570207036089
2661,-0.587642227529
2662,-0.604669108816
2663,-0.62128337347
2664,-0.637480816782
2665,-0.653257336842
2666,-0.668608935554
2667,-0.683531719624
2668,-0.69802190152
2669,-0.712075800404
2670,-0.725689843043
2671,-0.738860564689
2672,-0.751584609937
2673,-0.763858733548
2674,-0.775679801252
2675,-0.787044790522
2676,-0.797950791321
2677,-0.808395006815
2678,-0.818374754069
2679,-0.827887464703
2680,-0.836930685533
2681,-0.845502079169
2682,-0.853599424595
2683,-0.861220617719
2684,-0.868363671888
2685,-0.875026718381
2686,-0.881208006869
2687,-0.886905905847
2688,-0.892118903036
2689,-0.896845605757
2690,-0.901084741276
2691,-0.904835157114
2692,-0.908095821334
2693,-0.910865822796
2694,-0.913144371381
2695,-0.914930798187
2696,-0.916224555689
2697,-0.917025217883
2698,-0.917332480383
2699,-0.917146160501
2700,-0.916466197288
2701,-0.915292651555
2702,-0.913625705851
2703,-0.911465664422
2704,-0.908812953136
2705,-0.905668119377
2706,-0.902031831909
2707,-0.897904880713
2708,-0.893288176791
2709,-0.88818275194
2710,-0.882589758501
2711,-0.876510469069
2712,-0.869946276186
2713,-0.86289869199
2714,-0.855369347849
2715,-0.847359993952
2716,-0.838872498883
2717,-0.829908849155
2718,-0.820471148723
2719,-0.810561618464
2720,-0.800182595627
2721,-0.789336533261
2722,-0.778025999605
2723,-0.766253677456
2724,-0.754022363509
2725,-0.741334967663
2726,-0.728194512307
2727,-0.714604131571
2728,-0.700567070555
2729,-0.686086684527
2730,-0.671166438097
2731,-0.655809904357
2732,-0.640020764008
2733,-0.623802804442
2734,-0.607159918816
2735,-0.590096105087
2736,-0.572615465025
2737,-0.554722203202
2738,-0.536420625958
2739,-0.517715140333
2740,-0.49861025298
2741,-0.479110569059
2742,-0.459220791095
2743,-0.438945717817
2744,-0.41829024298
2745,-0.397259354152
2746,-0.375858131486
2747,-0.354091746464
2748,-0.331965460625
2749,-0.309484624263
2750,-0.286654675109
2751,-0.263481136989
2752,-0.23996961846
2753,-0.216125811429
2754,-0.191955489742
2755,-0.167464507769
2756,-0.142658798952
2757,-0.117544374343
2758,-0.0921273211227
2759,-0.0664138010952
2760,-0.040410049171
2761,-0.0141223718269
2762,0.0124428544501
2763,0.0392791847354
2764,0.0663801072579
2765,0.0937390450057
2766,0.12134935735
2767,0.149204341682
2768,0.177297235069
2769,0.205621215921
2770,0.234169405675
2771,0.26293487049
2772,0.291910622963
2773,0.321089623847
2774,0.350464783791
2775,0.380028965089
2776,0.409774983443
2777,0.439695609729
2778,0.469783571789
2779,0.50003155622
2780,0.53043221018
2781,0.560978143204
2782,0.591661929022
2783,0.6224761074
2784,0.653413185971
2785,0.684465642091
2786,0.715625924693
2787,0.746886456149
2788,0.77823963414
2789,0.809677833532
2790,0.841193408258
2791,0.872778693205
2792,0.904426006103
2793,0.936127649423
2794,0.967875912275
2795,0.999663072309
2796,1.03148139762
2797,1.06332314867
2798,1.09518058018
2799,1.12704594303
2800,1.1589114862
2801,1.19076945869
2802,1.22261211138
2803,1.25443169898
2804,1.28622048196
2805,1.31797072842
2806,1.349674716
2807,1.38132473381
2808,1.41291308433
2809,1.44443208528
2810,1.47587407156
2811,1.50723139709
2812,1.53849643675
2813,1.56966158821
2814,1.60071927386
2815,1.63166194261
2816,1.66248207184
2817,1.69317216916
2818,1.72372477436
2819,1.75413246116
2820,1.78438783909
2821,1.81448355533
2822,1.84441229645
2823,1.87416679032
2824,1.9037398078
2825,1.93312416459
2826,1.96231272301
2827,1.99129839368
2828,2.02007413738
2829,2.0486329667
2830,2.07696794779
2831,2.1050722021
2832,2.13293890804
2833,2.16056130268
2834,2.18793268341
2835,2.2150464096
2836,2.24189590425
2837,2.26847465559
2838,2.29477621869
2839,2.32079421706
2840,2.34652234425
2841,2.37195436532
2842,2.3970841185
2843,2.42190551659
2844,2.44641254854
2845,2.47059928092
2846,2.49445985936
2847,2.51798851002
2848,2.54117954099
2849,2.56402734372
2850,2.58652639438
2851,2.60867125525
2852,2.63045657604
2853,2.65187709521
2854,2.67292764127
2855,2.69360313409
2856,2.71389858609
2857,2.73380910353
2858,2.75332988768
2859,2.77245623601
2860,2.79118354337
2861,2.80950730312
2862,2.82742310821
2863,2.84492665231
2864,2.86201373085
2865,2.87868024206
2866,2.89492218799
2867,2.91073567549
2868,2.92611691717
2869,2.94106223233
2870,2.95556804788
2871,2.96963089923
2872,2.98324743109
2873,2.99641439839
2874,3.00912866699
2875,3.0213872145
2876,3.03318713104
2877,3.04452561992
2878,3.05539999833
2879,3.06580769805
2880,3.07574626603
2881,3.08521336503
2882,3.09420677417
2883,3.1027243895
2884,3.11076422453
2885,3.11832441066
2886,3.12540319771
2887,3.13199895432
2888,3.13811016836
2889,3.14373544729
2890,3.14887351852
2891,3.15352322972
2892,3.15768354909
2893,3.16135356563
2894,3.16453248938
2895,3.16721965156
2896,3.16941450482
2897,3.17111662327
2898,3.17232570268
2899,3.17304156051
2900,3.17326413596
2901,3.17299348997
2902,3.17222980524
2903,3.17097338616
2904,3.16922465875
2905,3.16698417053
2906,3.16425259041
2907,3.16103070852
2908,3.157319436
2909,3.1531198048
2910,3.1484329674
2911,3.14326019655
2912,3.13760288492
2913,3.1314625448
2914,3.12484080771
2915,3.11773942398
2916,3.11016026234
2917,3.10210530944
2918,3.09357666939
2919,3.08457656322
2920,3.0751073283
2921,3.06517141785
2922,3.05477140024
2923,3.04390995841
2924,3.03258988921
2925,3.02081410269
2926,3.00858562137
2927,2.99590757953
2928,2.98278322242
2929,2.96921590546
2930,2.95520909339
2931,2.94076635946
2932,2.92589138452
2933,2.91058795609
2934,2.89485996749
2935,2.87871141682
2936,2.862146406
2937,2.84516913974
2938,2.82778392453
2939,2.80999516756
2940,2.79180737562
2941,2.77322515403
2942,2.75425320546
2943,2.73489632877
2944,2.71515941788
2945,2.6950474605
2946,2.67456553692
2947,2.65371881878
2948,2.63251256777
2949,2.61095213431
2950,2.58904295631
2951,2.56679055771
2952,2.54420054724
2953,2.52127861695
2954,2.49803054082
2955,2.47446217338
2956,2.45057944821
2957,2.42638837652
2958,2.40189504563
2959,2.3771056175
2960,2.35202632718
2961,2.3266634813
2962,2.3010234565
2963,2.27511269784
2964,2.24893771725
2965,2.22250509188
2966,2.19582146251
2967,2.16889353191
2968,2.14172806314
2969,2.11433187796
2970,2.08671185506
2971,2.05887492845
2972,2.03082808566
2973,2.00257836611
2974,1.97413285928
2975,1.94549870303
2976,1.91668308181
2977,1.88769322489
2978,1.85853640458
2979,1.82921993443
2980,1.79975116743
2981,1.7701374942
2982,1.74038634115
2983,1.71050516867
2984,1.68050146927
2985,1.65038276575
2986,1.62015660932
2987,1.58983057777
2988,1.55941227355
2989,1.52890932196
2990,1.49832936921
2991,1.46768008056
2992,1.43696913843
2993,1.40620424051
2994,1.37539309782
2995,1.34454343288
2996,1.31366297773
2997,1.28275947206
2998,1.25184066132
2999,1.22091429476
3000,1.18998812354
3001,1.15906989883
3002,1.1281673699
3003,1.09728828217
3004,1.06644037535
3005,1.03563138147
3006,1.00486902305
3007,0.974161011125
3008,0.943515043369
3009,0.912938802205
3010,0.882439952897
3011,0.852026141663
3012,0.821704993786
3013,0.791484111735
3014,0.761371073289
3015,0.731373429666
3016,0.701498703659
3017,0.671754387786
3018,0.642147942432
3019,0.612686794015
3020,0.583378333153
3021,0.554229912836
3022,0.525248846619
3023,0.496442406811
3024,0.467817822684
3025,0.439382278687
3026,0.411142912678
3027,0.383106814157
3028,0.35528102252
3029,0.327672525324
3030,0.300288256557
3031,0.273135094934
3032,0.246219862195
3033,0.219549321422
3034,0.193130175376
3035,0.166969064835
3036,0.141072566962
3037,0.115447193678
3038,0.0900993900577
3039,0.065035532739
3040,0.0402619283489
3041,0.0157848119477
3042,-0.0083896545089
3043,-0.0322553836907
3044,-0.0558063643947
3045,-0.0790366630283
3046,-0.101940425073
3047,-0.12451187653
3048,-0.146745325344
3049,-0.168635162805
3050,-0.190175864939
3051,-0.211361993864
3052,-0.232188199135
3053,-0.252649219063
3054,-0.272739882015
3055,-0.292455107687
3056,-0.311789908362
3057,-0.330739390135
3058,-0.349298754125
3059,-0.367463297657
3060,-0.385228415422
3061,-0.402589600614
3062,-0.419542446043
3063,-0.436082645221
3064,-0.452205993423
3065,-0.46790838873
3066,-0.483185833033
3067,-0.498034433026
3068,-0.512450401165
3069,-0.526430056601
3070,-0.539969826089
3071,-0.553066244869
3072,-0.565715957524
3073,-0.577915718802
3074,-0.589662394423
3075,-0.600952961847
3076,-0.611784511025
3077,-0.622154245112
3078,-0.632059481159
3079,-0.641497650777
3080,-0.650466300768
3081,-0.658963093731
3082,-0.666985808638
3083,-0.674532341385
3084,-0.681600705306
3085,-0.68818903167
3086,-0.694295570134
3087,-0.699918689182
3088,-0.705056876523
3089,-0.709708739467
3090,-0.713873005266
3091,-0.717548521431
3092,-0.720734256012
3093,-0.723429297857
3094,-0.725632856835
3095,-0.727344264032
3096,-0.728562971912
3097,-0.729288554457
3098,-0.729520707271
3099,-0.729259247652
3100,-0.728504114642
3101,-0.727255369036
3102,-0.725513193374
3103,-0.723277891889
3104,-0.720549890437
3105,-0.71732973639
3106,-0.7136180985
3107,-0.709415766736
3108,-0.704723652087
3109,-0.699542786339
3110,-0.69387432182
3111,-0.687719531115
3112,-0.681079806751
3113,-0.673956660856
3114,-0.666351724785
3115,-0.658266748716
3116,-0.649703601219
3117,-0.640664268796
3118,-0.631150855391
3119,-0.621165581866
3120,-0.610710785461
3121,-0.599788919211
3122,-0.588402551343
3123,-0.576554364644
3124,-0.564247155793
3125,-0.55148383468
3126,-0.538267423681
3127,-0.524601056913
3128,-0.510487979465
3129,-0.495931546593
3130,-0.480935222893
3131,-0.465502581447
3132,-0.449637302941
3133,-0.433343174759
3134,-0.416624090042
3135,-0.399484046736
3136,-0.3819271466
3137,-0.363957594193
3138,-0.345579695842
3139,-0.326797858575
3140,-0.307616589035
3141,-0.288040492367
3142,-0.268074271084
3143,-0.247722723904
3144,-0.22699074457
3145,-0.205883320637
3146,-0.184405532245
3147,-0.162562550865
3148,-0.140359638023
3149,-0.117802144001
3150,-0.0948955065189
3151,-0.0716452493887
3152,-0.0480569811562
3153,-0.0241363937143
3154,0.000110739100259
3155,0.024678562932
3156,0.0495611443509
3157,0.0747524723167
3158,0.100246459662
3159,0.126036944594
3160,0.152117692214
3161,0.178482396059
3162,0.205124679654
3163,0.232038098086
3164,0.259216139596
3165,0.286652227186
3166,0.314339720238
3167,0.342271916157
3168,0.370442052021
3169,0.398843306254
3170,0.427468800303
3171,0.456311600342
3172,0.485364718979
3173,0.51462111698
3174,0.544073705006
3175,0.573715345364
3176,0.603538853766
3177,0.633537001104
3178,0.66370251523
3179,0.694028082754
3180,0.724506350846
3181,0.755129929054
3182,0.785891391121
3183,0.816783276824
3184,0.847798093809
3185,0.878928319446
3186,0.910166402678
3187,0.94150476589
3188,0.972935806776
3189,1.00445190021
3190,1.03604540015
3191,1.06770864149
3192,1.09943394196
3193,1.13121360406
3194,1.1630399169
3195,1.19490515815
3196,1.22680159592
3197,1.25872149068
3198,1.29065709715
3199,1.32260066625
3200,1.35454444696
3201,1.38648068828
3202,1.41840164112
3203,1.45029956021
3204,1.482166706
3205,1.51399534662
3206,1.54577775973
3207,1.57750623445
3208,1.60917307327
3209,1.64077059392
3210,1.67229113131
3211,1.70372703939
3212,1.73507069302
3213,1.76631448992
3214,1.79745085246
3215,1.82847222958
3216,1.85937109867
3217,1.89013996736
3218,1.92077137543
3219,1.95125789664
3220,1.98159214052
3221,2.01176675425
3222,2.04177442444
3223,2.07160787895
3224,2.10125988866
3225,2.13072326929
3226,2.15999088316
3227,2.18905564092
3228,2.21791050334
3229,2.24654848303
3230,2.27496264616
3231,2.30314611419
3232,2.33109206555
3233,2.3587937373
3234,2.38624442687
3235,2.41343749362
3236,2.44036636058
3237,2.46702451598
3238,2.49340551491
3239,2.5195029809
3240,2.54531060748
3241,2.57082215977
3242,2.59603147597
3243,2.62093246892
3244,2.64551912758
3245,2.66978551853
3246,2.6937257874
3247,2.71733416037
3248,2.74060494555
3249,2.7635325344
3250,2.7861114031
3251,2.80833611394
3252,2.83020131665
3253,2.85170174969
3254,2.87283224161
3255,2.89358771226
3256,2.9139631741
3257,2.93395373338
3258,2.95355459139
3259,2.97276104562
3260,2.99156849094
3261,3.0099724207
3262,3.02796842787
3263,3.04555220615
3264,3.06271955096
3265,3.07946636056
3266,3.095788637
3267,3.11168248715
3268,3.12714412363
3269,3.14216986576
3270,3.15675614046
3271,3.17089948314
3272,3.18459653854
3273,3.19784406159
3274,3.21063891817
3275,3.22297808591
3276,3.23485865493
3277,3.24627782854
3278,3.25723292398
3279,3.26772137302
3280,3.27774072263
3281,3.28728863557
3282,3.29636289099
3283,3.30496138494
3284,3.31308213094
3285,3.32072326042
3286,3.32788302321
3287,3.33455978796
3288,3.34075204254
3289,3.34645839443
3290,3.35167757106
3291,3.3564084201
3292,3.36064990978
3293,3.36440112911
3294,3.36766128812
3295,3.37042971808
3296,3.37270587162
3297,3.37448932289
3298,3.37577976765
3299,3.37657702339
3300,3.3768810293
3301,3.37669184636
3302,3.37600965727
3303,3.37483476644
3304,3.37316759989
3305,3.37100870516
3306,3.36835875118
3307,3.36521852809
3308,3.36158894704
3309,3.35747103998
3310,3.35286595943
3311,3.34777497813
3312,3.34219948877
3313,3.33614100367
3314,3.32960115434
3315,3.32258169113
3316,3.31508448278
3317,3.30711151597
3318,3.29866489481
3319,3.28974684033
3320,3.28035968994
3321,3.27050589686
3322,3.26018802947
3323,3.24940877073
3324,3.2381709175
3325,3.22647737983
3326,3.21433118028
3327,3.20173545313
3328,3.18869344364
3329,3.17520850724
3330,3.16128410869
3331,3.14692382125
3332,3.13213132579
3333,3.11691040984
3334,3.10126496673
3335,3.08519899458
3336,3.06871659531
3337,3.05182197365
3338,3.03451943611
3339,3.01681338988
3340,2.99870834179
3341,2.98020889713
3342,2.96131975862
3343,2.94204572512
3344,2.92239169056
3345,2.90236264267
3346,2.88196366175
3347,2.86119991946
3348,2.84007667748
3349,2.81859928628
3350,2.79677318375
3351,2.77460389387
3352,2.75209702536
3353,2.72925827029
3354,2.70609340266
3355,2.68260827701
3356,2.65880882694
3357,2.63470106366
3358,2.61029107452
3359,2.58558502147
3360,2.56058913959
3361,2.53530973553
3362,2.50975318592
3363,2.48392593585
3364,2.45783449726
3365,2.43148544732
3366,2.40488542682
3367,2.37804113852
3368,2.35095934553
3369,2.3236468696
3370,2.29611058945
3371,2.26835743908
3372,2.24039440607
3373,2.2122285298
3374,2.18386689981
3375,2.15531665396
3376,2.12658497671
3377,2.09767909735
3378,2.06860628819
3379,2.0393738628
3380,2.00998917418
3381,1.98045961297
3382,1.9507926056
3383,1.92099561246
3384,1.89107612608
3385,1.86104166927
3386,1.83089979326
3387,1.80065807584
3388,1.7703241195
3389,1.73990554952
3390,1.70941001214
3391,1.67884517264
3392,1.64821871344
3393,1.61753833225
3394,1.58681174011
3395,1.55604665954
3396,1.5252508226
3397,1.494431969
3398,1.4635978442
3399,1.43275619745
3400,1.40191477994
3401,1.37108134285
3402,1.34026363546
3403,1.30946940321
3404,1.27870638581
3405,1.24798231532
3406,1.21730491427
3407,1.18668189369
3408,1.15612095129
3409,1.1256297695
3410,1.0952160136
3411,1.06488732981
3412,1.03465134344
3413,1.00451565697
3414,0.974487848187
3415,0.944575468325
3416,0.914786040193
3417,0.885127056319
3418,0.855605977104
3419,0.82623022898
3420,0.797007202578
3421,0.767944250902
3422,0.739048687519
3423,0.710327784754
3424,0.681788771891
3425,0.653438833394
3426,0.625285107133
3427,0.597334682623
3428,0.569594599275
3429,0.542071844657
3430,0.514773352772
3431,0.487706002348
3432,0.46087661514
3433,0.434291954244
3434,0.407958722432
3435,0.381883560499
3436,0.356073045619
3437,0.330533689729
3438,0.305271937916
3439,0.280294166833
3440,0.255606683119
3441,0.23121572185
3442,0.207127444994
3443,0.183347939896
3444,0.159883217772
3445,0.136739212228
3446,0.113921777798
3447,0.0914366884934
3448,0.0692896363843
3449,0.0474862301925
3450,0.0260319939078
3451,0.00493236542549
3452,-0.0158073047956
3453,-0.0361817550533
3454,-0.0561858136999
3455,-0.0758144004187
3456,-0.0950625274771
3457,-0.113925300957
3458,-0.132397921964
3459,-0.150475687809
3460,-0.168153993168
3461,-0.185428331223
3462,-0.202294294769
3463,-0.218747577304
3464,-0.234783974091
3465,-0.250399383193
3466,-0.265589806491
3467,-0.280351350664
3468,-0.294680228153
3469,-0.308572758096
3470,-0.322025367233
3471,-0.335034590792
3472,-0.34759707334
3473,-0.359709569613
3474,-0.371368945315
3475,-0.382572177894
3476,-0.393316357285
3477,-0.403598686631
3478,-0.413416482968
3479,-0.422767177893
3480,-0.431648318194
3481,-0.440057566456
3482,-0.447992701638
3483,-0.45545161962
3484,-0.462432333724
3485,-0.468932975203
3486,-0.474951793702
3487,-0.480487157689
3488,-0.485537554861
3489,-0.490101592512
3490,-0.494177997882
3491,-0.497765618465
3492,-0.5008634223
3493,-0.50347049822
3494,-0.505586056079
3495,-0.507209426949
3496,-0.508340063281
3497,-0.508977539043
3498,-0.509121549824
3499,-0.508771912908
3500,-0.507928567322
3501,-0.506591573849
3502,-0.504761115013
3503,-0.502437495035
3504,-0.499621139754
3505,-0.49631259653
3506,-0.4925125341
3507,-0.48822174242
3508,-0.483441132463
3509,-0.478171736003
3510,-0.472414705351
3511,-0.46617131308
3512,-0.459442951703
3513,-0.452231133333
3514,-0.44453748931
3515,-0.436363769799
3516,-0.427711843356
3517,-0.418583696469
3518,-0.408981433066
3519,-0.398907273996
3520,-0.388363556485
3521,-0.377352733553
3522,-0.365877373414
3523,-0.353940158839
3524,-0.341543886494
3525,-0.328691466255
3526,-0.315385920483
3527,-0.301630383281
3528,-0.287428099723
3529,-0.272782425052
3530,-0.257696823849
3531,-0.242174869182
3532,-0.226220241723
3533,-0.20983672884
3534,-0.193028223662
3535,-0.17579872412
3536,-0.158152331957
3537,-0.14009325172
3538,-0.12162578972
3539,-0.102754352972
3540,-0.0834834481037
3541,-0.0638176802463
3542,-0.0437617518982
3543,-0.0233204617639
3544,-0.00249870357018
3545,0.0186985351413
3546,0.0402661742446
3547,0.0621990422831
3548,0.0844918777456
3549,0.107139330364
3550,0.130135962434
3551,0.153476250157
3552,0.177154585001
3553,0.201165275089
3554,0.225502546597
3555,0.250160545186
3556,0.275133337439
3557,0.30041491233
3558,0.325999182707
3559,0.35187998679
3560,0.378051089697
3561,0.404506184978
3562,0.431238896173
3563,0.458242778383
3564,0.485511319865
3565,0.513037943632
3566,0.540816009084
3567,0.568838813639
3568,0.59709959439
3569,0.625591529775
3570,0.654307741256
3571,0.683241295021
3572,0.712385203693
3573,0.741732428051
3574,0.771275878773
3575,0.801008418179
3576,0.830922861996
3577,0.86101198113
3578,0.891268503448
3579,0.921685115575
3580,0.952254464696
3581,0.982969160372
3582,1.01382177636
3583,1.04480485245
3584,1.07591089631
3585,1.10713238532
3586,1.13846176844
3587,1.16989146807
3588,1.20141388191
3589,1.23302138486
3590,1.26470633087
3591,1.29646105488
3592,1.32827787462
3593,1.3601490926
3594,1.39206699795
3595,1.42402386836
3596,1.45601197195
3597,1.48802356919
3598,1.52005091485
3599,1.55208625982
3600,1.58412185313
3601,1.61614994379
3602,1.6481627827
3603,1.68015262463
3604,1.71211173004
3605,1.74403236707
3606,1.77590681339
3607,1.80772735815
3608,1.83948630383
3609,1.87117596821
3610,1.90278868618
3611,1.93431681172
3612,1.96575271971
3613,1.99708880788
3614,2.02831749861
3615,2.05943124086
3616,2.09042251203
3617,2.12128381978
3618,2.15200770389
3619,2.18258673812
3620,2.21301353205
3621,2.24328073285
3622,2.27338102716
3623,2.30330714284
3624,2.33305185079
3625,2.36260796676
3626,2.39196835306
3627,2.42112592036
3628,2.45007362946
3629,2.47880449298
3630,2.5073115771
3631,2.53558800329
3632,2.56362695
3633,2.59142165431
3634,2.61896541366
3635,2.64625158743
3636,2.67327359865
3637,2.70002493558
3638,2.72649915332
3639,2.75268987542
3640,2.77859079542
3641,2.80419567845
3642,2.82949836273
3643,2.85449276111
3644,2.87917286258
3645,2.90353273371
3646,2.92756652017
3647,2.95126844815
3648,2.97463282576
3649,2.99765404448
3650,3.02032658052
3651,3.04264499617
3652,3.06460394118
3653,3.08619815403
3654,3.10742246327
3655,3.12827178878
3656,3.14874114302
3657,3.16882563227
3658,3.18852045784
3659,3.20782091722
3660,3.22672240529
3661,3.24522041543
3662,3.26331054062
3663,3.28098847457
3664,3.29825001273
3665,3.31509105336
3666,3.33150759853
3667,3.34749575513
3668,3.36305173578
3669,3.37817185983
3670,3.39285255421
3671,3.40709035434
3672,3.42088190499
3673,3.43422396109
3674,3.44711338855
3675,3.45954716499
3676,3.47152238057
3677,3.48303623862
3678,3.49408605636
3679,3.5046692656
3680,3.51478341332
3681,3.52442616231
3682,3.53359529171
3683,3.54228869761
3684,3.55050439352
3685,3.5582405109
3686,3.5654952996
3687,3.57226712826
3688,3.5785544848
3689,3.58435597669
3690,3.58967033139
3691,3.59449639658
3692,3.5988331405
3693,3.60267965218
3694,3.60603514167
3695,3.60889894024
3696,3.61127050055
3697,3.61314939675
3698,3.61453532464
3699,3.6154281017
3700,3.61582766716
3701,3.61573408199
3702,3.61514752892
3703,3.61406831237
3704,3.61249685838
3705,3.61043371451
3706,3.60787954969
3707,3.60483515408
3708,3.60130143885
3709,3.59727943597
3710,3.59277029796
3711,3.58777529759
3712,3.58229582757
3713,3.57633340021
3714,3.56988964705
3715,3.56296631847
3716,3.55556528321
3717,3.54768852796
3718,3.53933815685
3719,3.53051639093
3720,3.52122556763
3721,3.51146814016
3722,3.50124667695
3723,3.49056386096
3724,3.47942248906
3725,3.46782547132
3726,3.45577583032
3727,3.44327670034
3728,3.43033132668
3729,3.41694306476
3730,3.40311537938
3731,3.3888518438
3732,3.3741561389
3733,3.35903205225
3734,3.34348347717
3735,3.3275144118
3736,3.31112895808
3737,3.29433132077
3738,3.27712580637
3739,3.2595168221
3740,3.24150887479
3741,3.22310656978
3742,3.20431460977
3743,3.18513779365
3744,3.16558101537
3745,3.14564926266
3746,3.12534761586
3747,3.10468124662
3748,3.08365541666
3749,3.06227547644
3750,3.04054686388
3751,3.01847510298
3752,2.99606580247
3753,2.97332465443
3754,2.95025743288
3755,2.92686999238
3756,2.90316826654
3757,2.87915826659
3758,2.85484607988
3759,2.83023786841
3760,2.80533986724
3761,2.78015838305
3762,2.75469979249
3763,2.72897054066
3764,2.70297713952
3765,2.67672616625
3766,2.65022426166
3767,2.62347812853
3768,2.59649452997
3769,2.56928028776
3770,2.54184228063
3771,2.5141874426
3772,2.48632276125
3773,2.45825527601
3774,2.4299920764
3775,2.40154030032
3776,2.37290713222
3777,2.34409980143
3778,2.31512558027
3779,2.28599178232
3780,2.2567057606
3781,2.22727490577
3782,2.19770664426
3783,2.16800843649
3784,2.13818777501
3785,2.10825218263
3786,2.0782092106
3787,2.04806643674
3788,2.01783146353
3789,1.98751191629
3790,1.95711544127
3791,1.92664970376
3792,1.8961223862
3793,1.86554118632
3794,1.83491381516
3795,1.80424799527
3796,1.77355145873
3797,1.74283194525
3798,1.71209720031
3799,1.68135497318
3800,1.65061301508
3801,1.61987907718
3802,1.58916090879
3803,1.55846625536
3804,1.52780285663
3805,1.49717844466
3806,1.46660074199
3807,1.4360774597
3808,1.40561629548
3809,1.37522493179
3810,1.34491103392
3811,1.31468224812
3812,1.2845461997
3813,1.25451049117
3814,1.22458270032
3815,1.19477037841
3816,1.16508104826
3817,1.13552220241
3818,1.10610130129
3819,1.07682577134
3820,1.04770300321
3821,1.01874034991
3822,0.989945125032
3823,0.961324600916
3824,0.932886006861
3825,0.904636527349
3826,0.876583300264
3827,0.848733415139
3828,0.821093911398
3829,0.793671776627
3830,0.766473944846
3831,0.739507294797
3832,0.712778648253
3833,0.686294768325
3834,0.660062357802
3835,0.634088057494
3836,0.608378444592
3837,0.582940031048
3838,0.557779261967
3839,0.532902514017
3840,0.508316093853
3841,0.484026236568
3842,0.460039104145
3843,0.436360783946
3844,0.412997287204
3845,0.38995454754
3846,0.367238419504
3847,0.344854677124
3848,0.322809012486
3849,0.301107034329
3850,0.279754266658
3851,0.258756147386
3852,0.238118026986
3853,0.217845167178
3854,0.197942739625
3855,0.17841582466
3856,0.159269410033
3857,0.140508389677
3858,0.122137562504
3859,0.104161631219
3860,0.0865852011608
3861,0.0694127791652
3862,0.0526487724532
3863,0.0362974875433
3864,0.0203631291892
3865,0.00484979934255
3866,-0.0102385038595
3867,-0.0248978870804
3868,-0.0391245627452
3869,-0.0529148499746
3870,-0.0662651754935
3871,-0.0791720745122
3872,-0.0916321915819
3873,-0.103642281422
3874,-0.115199209721
3875,-0.126299953909
3876,-0.136941603907
3877,-0.147121362838
3878,-0.156836547725
3879,-0.166084590147
3880,-0.174863036875
3881,-0.183169550479
3882,-0.191001909901
3883,-0.198358011004
3884,-0.205235867094
3885,-0.211633609408
3886,-0.217549487574
3887,-0.222981870044
3888,-0.227929244497
3889,-0.232390218213
3890,-0.236363518413
3891,-0.239847992577
3892,-0.242842608725
3893,-0.245346455675
3894,-0.247358743265
3895,-0.248878802549
3896,-0.249906085962
3897,-0.250440167456
3898,-0.250480742602
3899,-0.250027628669
3900,-0.249080764667
3901,-0.247640211363
3902,-0.245706151263
3903,-0.243278888572
3904,-0.240358849113
3905,-0.236946580229
3906,-0.233042750641
3907,-0.228648150286
3908,-0.223763690124
3909,-0.21839040191
3910,-0.21252943794
3911,-0.206182070768
3912,-0.199349692892
3913,-0.192033816408
