,Value
2289,3.94368687595
2290,3.93938394066
2291,3.93556969953
2292,3.93224518449
2293,0.929411306652
2294,3.92706885614
2295,3.92521850184
2296,3.92386079127
2297,-0.0770038495825
2298,3.92262488366
2299,3.92274717369
2300,3.92336308142
2301,3.92447254605
2302,3.92607538502
2303,3.92817129406
2304,3.93075984729
2305,3.93384049734
2306,3.93741257541
2307,8.94147529152
2308,3.94602773466
2309,3.95106887302
2310,9.95659755425
2311,-1.03738749426
2312,3.96911233494
2313,3.9760955297
2314,3.98356045865
2315,3.99150537158
2316,0.999928399907
2317,4.0088275571
2318,4.01820073919
2319,6.0280457253
2320,8.03836017816
2321,4.04914164471
2322,4.06038755672
2323,4.07209523136
2324,4.08426187194
2325,4.09688456854
2326,5.10996029876
2327,4.12348592848
2328,4.13745821256
2329,2.15187379574
2330,0.1667292134
2331,4.18202089243
2332,4.19774515212
2333,4.21389820507
2334,4.23047615812
2335,4.24747501329
2336,11.2648906688
2337,4.28271892008
2338,2.30095546076
2339,10.3195958838
2340,4.33863568256
2341,4.35807025183
2342,4.3778948891
2343,4.39810479561
2344,4.41869507762
2345,4.43966074753
2346,7.46099672519
2347,4.4826978391
2348,4.50475882772
2349,4.52717434073
2350,4.5499389404
2351,10.5730471029
2352,4.59649321964
2353,4.62027159872
2354,7.64437646628
2355,4.66880196794
2356,4.69354217025
2357,4.71859106214
2358,4.74394255642
2359,4.76959049128
2360,1.7955286318
2361,4.82175067149
2362,4.84825023386
2363,10.875020874
2364,4.90205608001
2365,8.929349275
2366,4.95689381828
2367,2.98468300724
2368,9.01271007893
2369,5.04096821175
2370,7.06945052713
2371,8.09815009122
2372,5.12705991659
2373,5.156172964
2374,5.18548214409
2375,5.21498031913
2376,7.24466030482
2377,5.27451487202
2378,5.30453674857
2379,5.33471862105
2380,5.36505313661
2381,6.39553290477
2382,5.42615049926
2383,5.45689845982
2384,5.48776929409
2385,5.5187554794
2386,0.549849464676
2387,5.58104367228
2388,5.61233049989
2389,6.64370232236
2390,5.6751514936
2391,5.70667034849
2392,5.73825120476
2393,10.7698863649
2394,5.8015681179
2395,5.83328874151
2396,5.86504050379
2397,3.89681566516
2398,5.92860648035
2399,5.96040520023
2400,5.99220407378
2401,6.02399534996
2402,6.05577127966
2403,6.08752411758
2404,6.11924612418
2405,6.15092956753
2406,6.18256672528
2407,6.21414988652
2408,6.24567135373
2409,6.27712344461
2410,3.30849849404
2411,6.33978885595
2412,1.3709869052
2413,6.40208503945
2414,6.43307568106
2415,6.46395127897
2416,7.49470431051
2417,6.52532728331
2418,6.55581273712
2419,6.58615324567
2420,8.61634141848
2421,6.64636990269
2422,6.67623138491
2423,10.705918593
2424,6.73542429769
2425,6.76474131482
2426,6.79386250662
2427,6.82278078373
2428,6.8514891069
2429,6.87998048871
2430,6.90824799532
2431,6.93628474815
2432,6.96408392561
2433,6.99163876474
2434,13.0189425629
2435,7.04598867957
2436,9.0727705376
2437,7.09928162526
2438,9.1255154976
2439,7.15146577815
2440,5.17712616041
2441,7.20249040946
2442,6.22755236349
2443,7.25230593531
2444,7.27674511387
2445,14.3008639657
2446,6.32465663643
2447,7.34811735222
2448,7.37124042113
2449,4.39402023462
2450,11.4164512688
2451,7.43852808605
2452,7.46024533595
2453,5.481597757
2454,8.50258017771
2455,8.52318751791
2456,7.54341479003
2457,7.56325710031
2458,8.58270965001
2459,7.6017677366
2460,11.6204267549
2461,13.6386821983
2462,7.65652965965
2463,10.6739648327
2464,7.69098351283
2465,7.70758159827
2466,6.72375509106
2467,7.73950009802
2468,7.75481283177
2469,9.76968961159
2470,7.78412686438
2471,11.7981211255
2472,4.81166903977
2473,7.82476736198
2474,7.83741295803
2475,10.8496028055
2476,7.86133399456
2477,6.87260372843
2478,7.88340932433
2479,7.89374821401
2480,7.90361794443
2481,11.9130161783
2482,7.92194069482
2483,7.93038938994
2484,9.93836027717
2485,6.94585148793
2486,8.95286127202
2487,7.95938799805
2488,9.9654301539
2489,7.97098634701
2490,3.97605530478
2491,7.98063587486
2492,7.98472702545
2493,7.98832784555
2494,7.99143754516
2495,7.99405545552
2496,7.99618102924
2497,7.99781384044
2498,7.99895358488
2499,7.99960007999
2500,7.99975326496
2501,7.99941320074
2502,7.99858007001
2503,7.99725417714
2504,10.9954359481
2505,7.99312593054
2506,7.99032479322
2507,10.9870333263
2508,10.9832524409
2509,7.97898316897
2510,11.974226663
2511,13.9689841957
2512,3.9632571597
2513,8.95704706734
2514,5.95035555011
2515,7.94318435831
2516,7.93553536068
2517,7.92741054385
2518,7.91881201192
2519,11.9097419859
2520,7.90020280316
2521,7.8901969169
2522,7.87972689549
2523,7.86879542186
2524,7.85740529283
2525,7.84555941845
2526,7.83326082124
2527,7.82051263545
2528,7.80731810633
2529,13.7936805893
2530,7.77960354904
2531,2.76509055885
2532,7.75014529952
2533,7.7347715586
2534,7.71897322938
2535,13.7027543099
2536,7.6861189022
2537,8.66907121085
2538,7.65161554238
2539,7.63375630396
2540,5.61549800238
2541,7.59684524293
2542,7.57780272828
2543,7.55837525729
2544,7.53856772384
2545,7.51838511565
2546,11.497832513
2547,7.47691508751
2548,7.45563810086
2549,7.43400690347
2550,7.41202693321
2551,14.389703714
2552,5.36704285467
2553,10.3440500471
2554,7.32073106539
2555,7.29709176397
2556,7.27313807645
2557,3.24887601401
2558,9.22431166397
2559,13.1994511883
2560,7.17430082198
2561,4.14886687168
2562,7.123155714
2563,14.097173794
2564,7.07092762362
2565,10.04442378
2566,7.01766890384
2567,10.990669698
2568,6.96343292539
2569,7.93596540789
2570,6.90827402413
2571,6.88036570811
2572,13.8522474474
2573,6.82392628125
2574,10.7954092993
2575,6.76670363932
2576,6.73781648577
2577,6.7087550679
2578,8.67952665801
2579,9.65013856964
2580,6.62059815577
2581,6.590912807
2582,6.56108994973
2583,6.53113704435
2584,9.50106158335
2585,6.47087108952
2586,6.44057311406
2587,6.41017523474
2588,10.379685054
2589,6.34911019715
2590,6.31845831037
2591,6.2877370589
2592,6.25695412517
2593,13.2261172068
2594,8.19523401493
2595,6.16431227194
2596,6.1333597099
2597,6.1023840685
2598,6.07139309317
2599,6.04039453314
2600,11.0093961396
2601,2.97840566362
2602,5.94743085454
2603,6.91647945775
2604,5.88555921292
2605,5.85467785211
2606,5.8238430978
2607,2.79306266102
2608,0.762344239435
2609,4.73169551545
2610,0.70112415433
2611,-0.329362197731
2612,0.640244084543
2613,1.60995060361
2614,0.579764937235
2615,5.54969463663
2616,6.51974722457
2617,0.48993019356
2618,0.460251003981
2619,1.43071708223
2620,0.401335818928
2621,0.372114567041
2622,0.343060640114
2623,0.314181310447
2624,0.285483807298
2625,3.25697531511
2626,0.228662971717
2627,0.200553866619
2628,1.1726550392
2629,-3.855026523
2630,0.117516113992
2631,0.0902898288882
2632,3.06330144341
2633,0.0365577206376
2634,0.0100653633098
2635,-0.016168987803
2636,-0.0421387555503
2637,-0.0678374280224
2638,-0.093258560156
2639,-0.118395775325
2640,-5.14324276692
2641,2.83220670012
2642,-0.192041212266
2643,-0.215980416765
2644,1.76039509782
2645,-2.26290873494
2646,-0.285886060523
2647,-3.30853110495
2648,-0.330838176179
2649,-0.352801665511
2650,2.62558395102
2651,-1.39567588872
2652,-4.4165758343
2653,-0.437110624032
2654,0.542724913696
2655,-0.477064140824
2656,-0.496472799882
2657,-5.51549616959
2658,-0.534129451073
2659,-0.552367941672
2660,-0.570207036089
2661,0.412357772471
2662,-0.604669108816
2663,-0.62128337347
2664,-0.637480816782
2665,-0.653257336842
2666,-0.668608935554
2667,-0.683531719624
2668,-0.69802190152
2669,-0.712075800404
2670,2.27431015696
2671,-0.738860564689
2672,-0.751584609937
2673,-0.763858733548
2674,-0.775679801252
2675,6.21295520948
2676,-0.797950791321
2677,3.19160499318
2678,-1.81837475407
2679,-0.827887464703
2680,-0.836930685533
2681,1.15449792083
2682,2.1464005754
2683,-0.861220617719
2684,1.13163632811
2685,-0.875026718381
2686,-0.881208006869
2687,-0.886905905847
2688,-2.89211890304
2689,-0.896845605757
2690,-3.90108474128
2691,-0.904835157114
2692,-0.908095821334
2693,-0.910865822796
2694,-0.913144371381
2695,-0.914930798187
2696,-0.916224555689
2697,-0.917025217883
2698,-0.917332480383
2699,-0.917146160501
2700,-0.916466197288
2701,-0.915292651555
2702,-0.913625705851
2703,-0.911465664422
2704,-0.908812953136
2705,-0.905668119377
2706,-0.902031831909
2707,2.10209511929
2708,0.106711823209
2709,-0.88818275194
2710,-5.8825897585
2711,-0.876510469069
2712,-0.869946276186
2713,-0.86289869199
2714,-0.855369347849
2715,3.15264000605
2716,-0.838872498883
2717,-0.829908849155
2718,-0.820471148723
2719,2.18943838154
2720,0.199817404373
2721,-0.789336533261
2722,-0.778025999605
2723,-0.766253677456
2724,1.24597763649
2725,-0.741334967663
2726,-0.728194512307
2727,-3.71460413157
2728,0.299432929445
2729,4.31391331547
2730,-0.671166438097
2731,-0.655809904357
2732,-0.640020764008
2733,-0.623802804442
2734,-0.607159918816
2735,-0.590096105087
2736,-0.572615465025
2737,-0.554722203202
2738,-0.536420625958
2739,0.482284859667
2740,-0.49861025298
2741,3.52088943094
2742,-0.459220791095
2743,-0.438945717817
2744,-0.41829024298
2745,-0.397259354152
2746,-0.375858131486
2747,3.64590825354
2748,-1.33196546062
2749,2.69051537574
2750,-0.286654675109
2751,-0.263481136989
2752,-0.23996961846
2753,-0.216125811429
2754,-3.19195548974
2755,-0.167464507769
2756,-0.142658798952
2757,-1.11754437434
2758,-0.0921273211227
2759,-0.0664138010952
2760,-0.040410049171
2761,6.98587762817
2762,0.0124428544501
2763,-3.96072081526
2764,0.0663801072579
2765,0.0937390450057
2766,1.12134935735
2767,0.149204341682
2768,-1.82270276493
2769,3.20562121592
2770,0.234169405675
2771,0.26293487049
2772,3.29191062296
2773,0.321089623847
2774,2.35046478379
2775,0.380028965089
2776,0.409774983443
2777,0.439695609729
2778,2.46978357179
2779,0.50003155622
2780,0.53043221018
2781,0.560978143204
2782,2.59166192902
2783,0.6224761074
2784,0.653413185971
2785,0.684465642091
2786,0.715625924693
2787,0.746886456149
2788,2.77823963414
2789,0.809677833532
2790,0.841193408258
2791,0.872778693205
2792,0.904426006103
2793,3.93612764942
2794,0.967875912275
2795,3.99966307231
2796,1.03148139762
2797,1.06332314867
2798,3.09518058018
2799,1.12704594303
2800,1.1589114862
2801,5.19076945869
2802,1.22261211138
2803,1.25443169898
2804,-3.71377951804
2805,5.31797072842
2806,2.349674716
2807,1.38132473381
2808,1.41291308433
2809,1.44443208528
2810,1.47587407156
2811,1.50723139709
2812,6.53849643675
2813,3.56966158821
2814,1.60071927386
2815,5.63166194261
2816,6.66248207184
2817,-2.30682783084
2818,1.72372477436
2819,1.75413246116
2820,4.78438783909
2821,0.814483555325
2822,3.84441229645
2823,-0.125833209685
2824,1.9037398078
2825,1.93312416459
2826,1.96231272301
2827,1.99129839368
2828,2.02007413738
2829,2.0486329667
2830,2.07696794779
2831,6.1050722021
2832,2.13293890804
2833,9.16056130268
2834,2.18793268341
2835,-1.7849535904
2836,3.24189590425
2837,2.26847465559
2838,2.29477621869
2839,-0.679205782935
2840,1.34652234425
2841,2.37195436532
2842,2.3970841185
2843,2.42190551659
2844,2.44641254854
2845,3.47059928092
2846,5.49445985936
2847,-1.48201148998
2848,2.54117954099
2849,2.56402734372
2850,3.58652639438
2851,2.60867125525
2852,2.63045657604
2853,2.65187709521
2854,4.67292764127
2855,-0.306396865911
2856,2.71389858609
2857,2.73380910353
2858,2.75332988768
2859,2.77245623601
2860,2.79118354337
2861,2.80950730312
2862,2.82742310821
2863,5.84492665231
2864,2.86201373085
2865,2.87868024206
2866,-0.10507781201
2867,2.91073567549
2868,2.92611691717
2869,2.94106223233
2870,2.95556804788
2871,2.96963089923
2872,2.98324743109
2873,2.99641439839
2874,4.00912866699
2875,3.0213872145
2876,3.03318713104
2877,3.04452561992
2878,3.05539999833
2879,3.06580769805
2880,1.07574626603
2881,3.08521336503
2882,3.09420677417
2883,-0.897275610496
2884,3.11076422453
2885,3.11832441066
2886,-1.87459680229
2887,3.13199895432
2888,7.13811016836
2889,3.14373544729
2890,3.14887351852
2891,3.15352322972
2892,3.15768354909
2893,3.16135356563
2894,3.16453248938
2895,3.16721965156
2896,3.16941450482
2897,3.17111662327
2898,3.17232570268
2899,3.17304156051
2900,3.17326413596
2901,3.17299348997
2902,3.17222980524
2903,-1.82902661384
2904,3.16922465875
2905,3.16698417053
2906,7.16425259041
2907,3.16103070852
2908,3.157319436
2909,3.1531198048
2910,3.1484329674
2911,3.14326019655
2912,3.13760288492
2913,-1.8685374552
2914,3.12484080771
2915,3.11773942398
2916,1.11016026234
2917,-1.89789469056
2918,3.09357666939
2919,3.08457656322
2920,6.0751073283
2921,-1.93482858215
2922,3.05477140024
2923,6.04390995841
2924,6.03258988921
2925,3.02081410269
2926,3.00858562137
2927,-0.00409242046787
2928,2.98278322242
2929,8.96921590546
2930,-2.04479090661
2931,2.94076635946
2932,6.92589138452
2933,2.91058795609
2934,2.89485996749
2935,2.87871141682
2936,2.862146406
2937,2.84516913974
2938,2.82778392453
2939,8.80999516756
2940,2.79180737562
2941,2.77322515403
2942,1.75425320546
2943,2.73489632877
2944,2.71515941788
2945,-0.304952539504
2946,2.67456553692
2947,2.65371881878
2948,2.63251256777
2949,2.61095213431
2950,2.58904295631
2951,9.56679055771
2952,2.54420054724
2953,5.52127861695
2954,2.49803054082
2955,3.47446217338
2956,1.45057944821
2957,2.42638837652
2958,2.40189504563
2959,2.3771056175
2960,2.35202632718
2961,2.3266634813
2962,2.3010234565
2963,2.27511269784
2964,6.24893771725
2965,2.22250509188
2966,5.19582146251
2967,2.16889353191
2968,2.14172806314
2969,2.11433187796
2970,3.08671185506
2971,5.05887492845
2972,0.0308280856618
2973,2.00257836611
2974,2.97413285928
2975,4.94549870303
2976,2.91668308181
2977,0.887693224889
2978,1.85853640458
2979,7.82921993443
2980,1.79975116743
2981,3.7701374942
2982,1.74038634115
2983,2.71050516867
2984,1.68050146927
2985,-3.34961723425
2986,7.62015660932
2987,3.58983057777
2988,1.55941227355
2989,2.52890932196
2990,1.49832936921
2991,5.46768008056
2992,4.43696913843
2993,3.40620424051
2994,1.37539309782
2995,1.34454343288
2996,1.31366297773
2997,1.28275947206
2998,1.25184066132
2999,1.22091429476
3000,1.18998812354
3001,1.15906989883
3002,1.1281673699
3003,1.09728828217
3004,1.06644037535
3005,-1.96436861853
3006,1.00486902305
3007,0.974161011125
3008,0.943515043369
3009,1.91293880221
3010,0.882439952897
3011,0.852026141663
3012,6.82170499379
3013,0.791484111735
3014,0.761371073289
3015,0.731373429666
3016,0.701498703659
3017,0.671754387786
3018,2.64214794243
3019,0.612686794015
3020,0.583378333153
3021,0.554229912836
3022,0.525248846619
3023,0.496442406811
3024,1.46781782268
3025,0.439382278687
3026,0.411142912678
3027,0.383106814157
3028,0.35528102252
3029,0.327672525324
3030,-4.69971174344
3031,7.27313509493
3032,4.24621986219
3033,2.21954932142
3034,0.193130175376
3035,0.166969064835
3036,0.141072566962
3037,0.115447193678
3038,4.09009939006
3039,0.065035532739
3040,-0.959738071651
3041,0.0157848119477
3042,-0.0083896545089
3043,-0.0322553836907
3044,0.944193635605
3045,-0.0790366630283
3046,-0.101940425073
3047,-3.12451187653
3048,-0.146745325344
3049,-0.168635162805
3050,-0.190175864939
3051,2.78863800614
3052,-0.232188199135
3053,-0.252649219063
3054,-0.272739882015
3055,-0.292455107687
3056,5.68821009164
3057,-0.330739390135
3058,-0.349298754125
3059,-4.36746329766
3060,-0.385228415422
3061,-0.402589600614
3062,-2.41954244604
3063,-0.436082645221
3064,-0.452205993423
3065,-0.46790838873
3066,-0.483185833033
3067,-0.498034433026
3068,-0.512450401165
3069,-0.526430056601
3070,1.46003017391
3071,5.44693375513
3072,-0.565715957524
3073,3.4220842812
3074,-0.589662394423
3075,3.39904703815
3076,-4.61178451102
3077,-0.622154245112
3078,-2.63205948116
3079,-0.641497650777
3080,-0.650466300768
3081,2.34103690627
3082,-0.666985808638
3083,-0.674532341385
3084,1.31839929469
3085,-0.68818903167
3086,0.305704429866
3087,-0.699918689182
3088,-0.705056876523
3089,-0.709708739467
3090,-0.713873005266
3091,-0.717548521431
3092,-0.720734256012
3093,-0.723429297857
3094,-0.725632856835
3095,-0.727344264032
3096,0.271437028088
3097,-0.729288554457
3098,1.27047929273
3099,5.27074075235
3100,-4.72850411464
3101,-0.727255369036
3102,2.27448680663
3103,-5.72327789189
3104,-5.72054989044
3105,-0.71732973639
3106,-0.7136180985
3107,-0.709415766736
3108,0.295276347913
3109,-0.699542786339
3110,1.30612567818
3111,-0.687719531115
3112,3.31892019325
3113,-4.67395666086
3114,-0.666351724785
3115,-0.658266748716
3116,-0.649703601219
3117,-0.640664268796
3118,-0.631150855391
3119,0.378834418134
3120,-0.610710785461
3121,-0.599788919211
3122,-5.58840255134
3123,2.42344563536
3124,-0.564247155793
3125,-0.55148383468
3126,2.46173257632
3127,-0.524601056913
3128,-4.51048797947
3129,-0.495931546593
3130,-0.480935222893
3131,2.53449741855
3132,-0.449637302941
3133,-0.433343174759
3134,0.583375909958
3135,-0.399484046736
3136,1.6180728534
3137,3.63604240581
3138,-0.345579695842
3139,0.673202141425
3140,-3.30761658903
3141,-0.288040492367
3142,3.73192572892
3143,-0.247722723904
3144,-0.22699074457
3145,6.79411667936
3146,3.81559446776
3147,-0.162562550865
3148,-0.140359638023
3149,-2.117802144
3150,-0.0948955065189
3151,-0.0716452493887
3152,-0.0480569811562
3153,-1.02413639371
3154,6.0001107391
3155,0.024678562932
3156,-4.95043885565
3157,0.0747524723167
3158,6.10024645966
3159,0.126036944594
3160,0.152117692214
3161,0.178482396059
3162,0.205124679654
3163,0.232038098086
3164,0.259216139596
3165,0.286652227186
3166,0.314339720238
3167,0.342271916157
3168,0.370442052021
3169,-4.60115669375
3170,0.427468800303
3171,0.456311600342
3172,0.485364718979
3173,0.51462111698
3174,-4.45592629499
3175,-4.42628465464
3176,0.603538853766
3177,0.633537001104
3178,0.66370251523
3179,6.69402808275
3180,-4.27549364915
3181,7.75512992905
3182,0.785891391121
3183,0.816783276824
3184,7.84779809381
3185,0.878928319446
3186,0.910166402678
3187,0.94150476589
3188,1.97293580678
3189,1.00445190021
3190,1.03604540015
3191,2.06770864149
3192,1.09943394196
3193,1.13121360406
3194,1.1630399169
3195,1.19490515815
3196,4.22680159592
3197,8.25872149068
3198,-1.70934290285
3199,1.32260066625
3200,1.35454444696
3201,1.38648068828
3202,1.41840164112
3203,1.45029956021
3204,1.482166706
3205,-1.48600465338
3206,1.54577775973
3207,1.57750623445
3208,1.60917307327
3209,1.64077059392
3210,1.67229113131
3211,1.70372703939
3212,8.73507069302
3213,2.76631448992
3214,1.79745085246
3215,1.82847222958
3216,-3.14062890133
3217,1.89013996736
3218,4.92077137543
3219,5.95125789664
3220,-0.0184078594804
3221,2.01176675425
3222,3.04177442444
3223,1.07160787895
3224,2.10125988866
3225,2.13072326929
3226,2.15999088316
3227,2.18905564092
3228,-2.78208949666
3229,2.24654848303
3230,6.27496264616
3231,2.30314611419
3232,2.33109206555
3233,3.3587937373
3234,2.38624442687
3235,3.41343749362
3236,2.44036636058
3237,2.46702451598
3238,2.49340551491
3239,2.5195029809
3240,2.54531060748
3241,0.570822159773
3242,2.59603147597
3243,9.62093246892
3244,3.64551912758
3245,2.66978551853
3246,2.6937257874
3247,2.71733416037
3248,2.74060494555
3249,1.7635325344
3250,2.7861114031
3251,8.80833611394
3252,2.83020131665
3253,2.85170174969
3254,2.87283224161
3255,2.89358771226
3256,2.9139631741
3257,6.93395373338
3258,2.95355459139
3259,2.97276104562
3260,2.99156849094
3261,3.0099724207
3262,3.02796842787
3263,3.04555220615
3264,3.06271955096
3265,3.07946636056
3266,3.095788637
3267,3.11168248715
3268,3.12714412363
3269,3.14216986576
3270,3.15675614046
3271,3.17089948314
3272,3.18459653854
3273,3.19784406159
3274,3.21063891817
3275,3.22297808591
3276,7.23485865493
3277,3.24627782854
3278,3.25723292398
3279,6.26772137302
3280,3.27774072263
3281,3.28728863557
3282,3.29636289099
3283,3.30496138494
3284,3.31308213094
3285,5.32072326042
3286,3.32788302321
3287,3.33455978796
3288,1.34075204254
3289,5.34645839443
3290,3.35167757106
3291,3.3564084201
3292,3.36064990978
3293,3.36440112911
3294,3.36766128812
3295,3.37042971808
3296,3.37270587162
3297,4.37448932289
3298,3.37577976765
3299,3.37657702339
3300,3.3768810293
3301,6.37669184636
3302,4.37600965727
3303,3.37483476644
3304,3.37316759989
3305,3.37100870516
3306,5.36835875118
3307,3.36521852809
3308,3.36158894704
3309,5.35747103998
3310,3.35286595943
3311,3.34777497813
3312,3.34219948877
3313,3.33614100367
3314,3.32960115434
3315,3.32258169113
3316,-1.68491551722
3317,4.30711151597
3318,3.29866489481
3319,3.28974684033
3320,3.28035968994
3321,3.27050589686
3322,3.26018802947
3323,0.249408770729
3324,3.2381709175
3325,3.22647737983
3326,3.21433118028
3327,3.20173545313
3328,3.18869344364
3329,3.17520850724
3330,3.16128410869
3331,3.14692382125
3332,3.13213132579
3333,3.11691040984
3334,3.10126496673
3335,3.08519899458
3336,3.06871659531
3337,3.05182197365
3338,6.03451943611
3339,3.01681338988
3340,2.99870834179
3341,2.98020889713
3342,5.96131975862
3343,2.94204572512
3344,2.92239169056
3345,2.90236264267
3346,2.88196366175
3347,-1.13880008054
3348,3.84007667748
3349,2.81859928628
3350,2.79677318375
3351,2.77460389387
3352,3.75209702536
3353,2.72925827029
3354,4.70609340266
3355,2.68260827701
3356,2.65880882694
3357,2.63470106366
3358,2.61029107452
3359,2.58558502147
3360,2.56058913959
3361,-0.464690264473
3362,2.50975318592
3363,2.48392593585
3364,-1.54216550274
3365,9.43148544732
3366,2.40488542682
3367,2.37804113852
3368,2.35095934553
3369,2.3236468696
3370,2.29611058945
3371,6.26835743908
3372,-1.75960559393
3373,2.2122285298
3374,-1.81613310019
3375,2.15531665396
3376,2.12658497671
3377,2.09767909735
3378,4.06860628819
3379,2.0393738628
3380,4.00998917418
3381,1.98045961297
3382,2.9507926056
3383,1.92099561246
3384,2.89107612608
3385,0.861041669273
3386,-2.16910020674
3387,1.80065807584
3388,1.7703241195
3389,1.73990554952
3390,1.70941001214
3391,1.67884517264
3392,1.64821871344
3393,7.61753833225
3394,1.58681174011
3395,2.55604665954
3396,1.5252508226
3397,1.494431969
3398,1.4635978442
3399,1.43275619745
3400,1.40191477994
3401,1.37108134285
3402,8.34026363546
3403,5.30946940321
3404,1.27870638581
3405,-2.75201768468
3406,1.21730491427
3407,1.18668189369
3408,1.15612095129
3409,3.1256297695
3410,1.0952160136
3411,-1.93511267019
3412,-3.96534865656
3413,1.00451565697
3414,5.97448784819
3415,-0.0554245316752
3416,0.914786040193
3417,-3.11487294368
3418,0.855605977104
3419,0.82623022898
3420,0.797007202578
3421,0.767944250902
3422,0.739048687519
3423,0.710327784754
3424,0.681788771891
3425,1.65343883339
3426,0.625285107133
3427,0.597334682623
3428,0.569594599275
3429,-0.457928155343
3430,0.514773352772
3431,3.48770600235
3432,4.46087661514
3433,0.434291954244
3434,0.407958722432
3435,0.381883560499
3436,0.356073045619
3437,0.330533689729
3438,0.305271937916
3439,0.280294166833
3440,0.255606683119
3441,0.23121572185
3442,0.207127444994
3443,0.183347939896
3444,-2.84011678223
3445,0.136739212228
3446,0.113921777798
3447,4.09143668849
3448,0.0692896363843
3449,3.04748623019
3450,4.02603199391
3451,7.00493236543
3452,-0.0158073047956
3453,-0.0361817550533
3454,2.9438141863
3455,-0.0758144004187
3456,-1.09506252748
3457,-0.113925300957
3458,-0.132397921964
3459,5.84952431219
3460,3.83184600683
3461,-0.185428331223
3462,-0.202294294769
3463,-0.218747577304
3464,-0.234783974091
3465,-0.250399383193
3466,1.73441019351
3467,-0.280351350664
3468,-0.294680228153
3469,-0.308572758096
3470,-0.322025367233
3471,6.66496540921
3472,-0.34759707334
3473,-0.359709569613
3474,4.62863105469
3475,-0.382572177894
3476,0.606683642715
3477,-0.403598686631
3478,-0.413416482968
3479,-0.422767177893
3480,-0.431648318194
3481,-0.440057566456
3482,-0.447992701638
3483,-5.45545161962
3484,-0.462432333724
3485,-0.468932975203
3486,-0.474951793702
3487,-0.480487157689
3488,-0.485537554861
3489,-0.490101592512
3490,-0.494177997882
3491,-4.49776561847
3492,-0.5008634223
3493,3.49652950178
3494,-0.505586056079
3495,0.492790573051
3496,-0.508340063281
3497,-0.508977539043
3498,5.49087845018
3499,-0.508771912908
3500,-0.507928567322
3501,-0.506591573849
3502,-2.50476111501
3503,-0.502437495035
3504,-0.499621139754
3505,-0.49631259653
3506,-0.4925125341
3507,-0.48822174242
3508,-0.483441132463
3509,-0.478171736003
3510,-0.472414705351
3511,-0.46617131308
3512,-0.459442951703
3513,-0.452231133333
3514,-0.44453748931
3515,5.5636362302
3516,-0.427711843356
3517,2.58141630353
3518,-0.408981433066
3519,-0.398907273996
3520,-0.388363556485
3521,-0.377352733553
3522,-0.365877373414
3523,-0.353940158839
3524,0.658456113506
3525,-0.328691466255
3526,-0.315385920483
3527,-0.301630383281
3528,-0.287428099723
3529,-3.27278242505
3530,-0.257696823849
3531,4.75782513082
3532,-0.226220241723
3533,2.79016327116
3534,-0.193028223662
3535,-0.17579872412
3536,-0.158152331957
3537,2.85990674828
3538,3.87837421028
3539,-0.102754352972
3540,-0.0834834481037
3541,-2.06381768025
3542,-0.0437617518982
3543,-0.0233204617639
3544,-0.00249870357018
3545,0.0186985351413
3546,0.0402661742446
3547,3.06219904228
3548,0.0844918777456
3549,2.10713933036
3550,0.130135962434
3551,0.153476250157
3552,7.177154585
3553,0.201165275089
3554,-2.7744974534
3555,-1.74983945481
3556,0.275133337439
3557,1.30041491233
3558,0.325999182707
3559,0.35187998679
3560,0.378051089697
3561,0.404506184978
3562,4.43123889617
3563,0.458242778383
3564,0.485511319865
3565,0.513037943632
3566,0.540816009084
3567,0.568838813639
3568,0.59709959439
3569,0.625591529775
3570,0.654307741256
3571,0.683241295021
3572,0.712385203693
3573,4.74173242805
3574,6.77127587877
3575,4.80100841818
3576,0.830922861996
3577,0.86101198113
3578,0.891268503448
3579,-4.07831488442
3580,0.952254464696
3581,0.982969160372
3582,1.01382177636
3583,1.04480485245
3584,1.07591089631
3585,2.10713238532
3586,1.13846176844
3587,2.16989146807
3588,1.20141388191
3589,3.23302138486
3590,1.26470633087
3591,1.29646105488
3592,1.32827787462
3593,1.3601490926
3594,5.39206699795
3595,1.42402386836
3596,-0.543988028052
3597,7.48802356919
3598,1.52005091485
3599,5.55208625982
3600,1.58412185313
3601,1.61614994379
3602,1.6481627827
3603,1.68015262463
3604,1.71211173004
3605,1.74403236707
3606,5.77590681339
3607,1.80772735815
3608,3.83948630383
3609,3.87117596821
3610,1.90278868618
3611,1.93431681172
3612,1.96575271971
3613,1.99708880788
3614,2.02831749861
3615,2.05943124086
3616,2.09042251203
3617,2.12128381978
3618,4.15200770389
3619,3.18258673812
3620,2.21301353205
3621,2.24328073285
3622,-0.726618972841
3623,2.30330714284
3624,4.33305185079
3625,2.36260796676
3626,2.39196835306
3627,2.42112592036
3628,2.45007362946
3629,2.47880449298
3630,2.5073115771
3631,9.53558800329
3632,2.56362695
3633,4.59142165431
3634,2.61896541366
3635,2.64625158743
3636,3.67327359865
3637,2.70002493558
3638,2.72649915332
3639,6.75268987542
3640,-1.22140920458
3641,2.80419567845
3642,6.82949836273
3643,2.85449276111
3644,7.87917286258
3645,2.90353273371
3646,4.92756652017
3647,3.95126844815
3648,2.97463282576
3649,2.99765404448
3650,5.02032658052
3651,7.04264499617
3652,10.0646039412
3653,7.08619815403
3654,3.10742246327
