Datetime,Value
1/2/2019 5:52,0.972837721
1/2/2019 5:53,0.941887134
1/2/2019 5:54,-2.089109773
1/2/2019 5:55,0.879854724
1/2/2019 5:56,0.848788356
1/2/2019 5:57,0.817698863
1/2/2019 5:58,5.786593991
1/2/2019 5:59,3.755481488
1/2/2019 6:00,1.724369107
1/2/2019 6:01,0.693264597
1/2/2019 6:02,6.662175709
1/2/2019 6:03,0.631110187
1/2/2019 6:04,-2.399924228
1/2/2019 6:05,0.569080195
1/2/2019 6:06,0.538131179
1/2/2019 6:07,0.507236434
1/2/2019 6:08,0.476403659
1/2/2019 6:09,0.445640536
1/2/2019 6:10,0.41495473
1/2/2019 6:11,4.384353887
1/2/2019 6:12,0.353845633
1/2/2019 6:13,-0.67656243
1/2/2019 6:14,-1.706862724
1/2/2019 6:15,0.262952301
1/2/2019 6:16,0.232890169
1/2/2019 6:17,0.202958372
1/2/2019 6:18,6.173164371
1/2/2019 6:19,0.143515592
1/2/2019 6:20,4.114019425
1/2/2019 6:21,0.084683223
1/2/2019 6:22,-1.944485699
1/2/2019 6:23,0.02651993
1/2/2019 6:24,0.997707339
1/2/2019 6:25,3.969083713
1/2/2019 6:26,-0.05934381
1/2/2019 6:27,6.912431859
1/2/2019 6:28,1.88441776
1/2/2019 6:29,-0.14337912
1/2/2019 6:30,-0.170951847
1/2/2019 6:31,5.801706457
1/2/2019 6:32,-0.225397385
1/2/2019 6:33,-0.25225661
1/2/2019 6:34,5.721135484
1/2/2019 6:35,-0.305214462
1/2/2019 6:36,-0.331299872
1/2/2019 6:37,-1.357114232
1/2/2019 6:38,-0.382651098
1/2/2019 6:39,-0.407904093
1/2/2019 6:40,-3.432866911
1/2/2019 6:41,-0.457533317
1/2/2019 6:42,-0.481897148
1/2/2019 6:43,-0.505952318
1/2/2019 6:44,-0.529692816
1/2/2019 6:45,-0.553112707
1/2/2019 6:46,-5.576206137
1/2/2019 6:47,-0.598967333
1/2/2019 6:48,-0.621390602
1/2/2019 6:49,-0.643470336
1/2/2019 6:50,-0.66520101
1/2/2019 6:51,-0.686577187
1/2/2019 6:52,-4.707593516
1/2/2019 6:53,4.271755264
1/2/2019 6:54,-1.748525675
1/2/2019 6:55,2.231568747
1/2/2019 6:56,-4.787956483
1/2/2019 6:57,-0.807096469
1/2/2019 6:58,-0.825846414
1/2/2019 6:59,-0.844201615
1/2/2019 7:00,-0.862157466
1/2/2019 7:01,0.120290539
1/2/2019 7:02,-2.896853193
1/2/2019 7:03,-0.913584354
1/2/2019 7:04,-4.929898741
1/2/2019 7:05,4.054207748
1/2/2019 7:06,0.038739112
1/2/2019 7:07,1.023699244
1/2/2019 7:08,3.009091931
1/2/2019 7:09,-0.005079146
1/2/2019 7:10,-1.018810413
1/2/2019 7:11,-1.032098407
1/2/2019 7:12,-1.044939771
1/2/2019 7:13,0.94266874
1/2/2019 7:14,-1.06926974
1/2/2019 7:15,-1.080752189
1/2/2019 7:16,-4.091775696
1/2/2019 7:17,0.897662535
1/2/2019 7:18,2.887565187
1/2/2019 7:19,-1.122065171
1/2/2019 7:20,-1.131226086
1/2/2019 7:21,-5.139915222
1/2/2019 7:22,-1.148130356
1/2/2019 7:23,-1.155869385
1/2/2019 7:24,-1.163130322
1/2/2019 7:25,-1.169911299
1/2/2019 7:26,-1.176210565
1/2/2019 7:27,2.817973512
1/2/2019 7:28,-1.187357558
1/2/2019 7:29,-1.192202379
1/2/2019 7:30,-1.196559681
1/2/2019 7:31,-1.200428311
1/2/2019 7:32,-1.203807236
1/2/2019 7:33,2.793304455
1/2/2019 7:34,-1.20909245
1/2/2019 7:35,-1.210997279
1/2/2019 7:36,0.787590513
1/2/2019 7:37,-1.213328647
1/2/2019 7:38,2.786245545
1/2/2019 7:39,-1.213686727
1/2/2019 7:40,-1.213125404
1/2/2019 7:41,-1.212070546
1/2/2019 7:42,-1.210522335
1/2/2019 7:43,-1.208481076
1/2/2019 7:44,-1.205947194
1/2/2019 7:45,-1.202921238
1/2/2019 7:46,1.800596124
1/2/2019 7:47,-1.195395897
1/2/2019 7:48,-1.190898213
1/2/2019 7:49,-1.185911856
1/2/2019 7:50,-1.180437978
1/2/2019 7:51,-4.174477852
1/2/2019 7:52,-5.16803287
1/2/2019 7:53,-0.161104544
1/2/2019 7:54,3.846305494
1/2/2019 7:55,-1.145804506
1/2/2019 7:56,4.862563587
1/2/2019 7:57,-1.128592213
1/2/2019 7:58,-1.11927401
1/2/2019 7:59,-0.109484024
1/2/2019 8:00,-1.099224594
1/2/2019 8:01,-1.088498173
1/2/2019 8:02,-1.077307328
1/2/2019 8:03,-1.065654742
1/2/2019 8:04,-6.053543212
1/2/2019 8:05,-1.040975649
1/2/2019 8:06,-1.027955074
1/2/2019 8:07,-1.014484621
1/2/2019 8:08,-1.000567536
1/2/2019 8:09,-0.986207175
1/2/2019 8:10,-0.971407
1/2/2019 8:11,0.043829413
1/2/2019 8:12,-0.940501615
1/2/2019 8:13,1.075596128
1/2/2019 8:14,-0.90788125
1/2/2019 8:15,-0.890937749
1/2/2019 8:16,-0.87357747
1/2/2019 8:17,-0.855804617
1/2/2019 8:18,3.162376503
1/2/2019 8:19,-0.819038516
1/2/2019 8:20,-2.800054183
1/2/2019 8:21,2.2193249
1/2/2019 8:22,0.239094028
1/2/2019 8:23,-0.740751597
1/2/2019 8:24,-0.720216869
1/2/2019 8:25,-0.699306775
1/2/2019 8:26,-0.678026395
1/2/2019 8:27,-0.656380902
1/2/2019 8:28,-0.634375556
1/2/2019 8:29,-0.612015708
1/2/2019 8:30,0.410693205
1/2/2019 8:31,1.433745658
1/2/2019 8:32,-0.542863957
1/2/2019 8:33,-3.519141332
1/2/2019 8:34,-0.495092241
1/2/2019 8:35,-0.470722538
1/2/2019 8:36,-0.446038156
1/2/2019 8:37,-0.421045108
1/2/2019 8:38,1.604250521
1/2/2019 8:39,-0.370157432
1/2/2019 8:40,0.655724798
1/2/2019 8:41,-3.318109095
1/2/2019 8:42,-0.291665488
1/2/2019 8:43,-1.264950825
1/2/2019 8:44,-0.237971619
1/2/2019 8:45,-0.210734446
1/2/2019 8:46,-0.183245948
1/2/2019 8:47,2.844487174
1/2/2019 8:48,-0.127541844
1/2/2019 8:49,3.900660177
1/2/2019 8:50,-4.070913642
1/2/2019 8:51,-3.042270235
1/2/2019 8:52,-0.013416589
1/2/2019 8:53,1.015640257
1/2/2019 8:54,0.044893212
1/2/2019 8:55,0.074335141
1/2/2019 8:56,0.103958857
1/2/2019 8:57,6.133757132
1/2/2019 8:58,2.163722695
1/2/2019 8:59,2.19384823
1/2/2019 9:00,0.224126386
1/2/2019 9:01,0.254549772
1/2/2019 9:02,0.285110962
1/2/2019 9:03,0.315802496
1/2/2019 9:04,0.34661688
1/2/2019 9:05,6.377546593
1/2/2019 9:06,0.408584084
1/2/2019 9:07,3.439721774
1/2/2019 9:08,0.470952062
1/2/2019 9:09,6.502267321
1/2/2019 9:10,-2.466340093
1/2/2019 9:11,0.565122154
1/2/2019 9:12,0.59664638
1/2/2019 9:13,0.628224887
1/2/2019 9:14,0.659849964
1/2/2019 9:15,-2.308486111
1/2/2019 9:16,0.72320893
1/2/2019 9:17,1.754927347
1/2/2019 9:18,2.786661396
1/2/2019 9:19,0.818403326
1/2/2019 9:20,0.850145388
1/2/2019 9:21,0.881879829
1/2/2019 9:22,0.913598901
1/2/2019 9:23,-1.054705141
1/2/2019 9:24,0.976959962
1/2/2019 9:25,1.00858648
1/2/2019 9:26,1.040166689
1/2/2019 9:27,-1.928307121
1/2/2019 9:28,1.103157352
1/2/2019 9:29,1.134552426
1/2/2019 9:30,2.165870435
1/2/2019 9:31,5.197103735
1/2/2019 9:32,1.228244698
1/2/2019 9:33,1.259285724
1/2/2019 9:34,1.290219235
1/2/2019 9:35,1.321037679
1/2/2019 9:36,1.351733533
1/2/2019 9:37,1.382299306
1/2/2019 9:38,1.412727537
1/2/2019 9:39,2.443010801
1/2/2019 9:40,1.473141705
1/2/2019 9:41,8.503112898
1/2/2019 9:42,3.532917066
1/2/2019 9:43,1.562546937
1/2/2019 9:44,1.591995281
1/2/2019 9:45,1.621254915
1/2/2019 9:46,1.650318701
1/2/2019 9:47,2.679179549
1/2/2019 9:48,1.70783042
1/2/2019 9:49,-0.263735673
1/2/2019 9:50,1.764474336
1/2/2019 9:51,1.792453568
1/2/2019 9:52,1.820195201
1/2/2019 9:53,1.847692473
1/2/2019 9:54,1.874938681
1/2/2019 9:55,4.901927185
1/2/2019 9:56,1.928651407
1/2/2019 9:57,1.955104835
1/2/2019 9:58,1.981281025
1/2/2019 9:59,2.007173601
1/2/2019 10:00,2.032776254
1/2/2019 10:01,2.058082752
1/2/2019 10:02,2.083086931
1/2/2019 10:03,2.107782706
1/2/2019 10:04,2.132164063
1/2/2019 10:05,2.156225071
1/2/2019 10:06,7.179959875
1/2/2019 10:07,2.2033627
1/2/2019 10:08,-1.773572144
1/2/2019 10:09,8.249149733
1/2/2019 10:10,2.271522807
1/2/2019 10:11,2.293541641
1/2/2019 10:12,2.315200885
1/2/2019 10:13,2.336495277
1/2/2019 10:14,0.357419645
1/2/2019 10:15,2.377968909
1/2/2019 10:16,2.398138082
1/2/2019 10:17,2.41792227
1/2/2019 10:18,-1.562683326
1/2/2019 10:19,2.456316592
1/2/2019 10:20,4.474917418
1/2/2019 10:21,2.493114646
1/2/2019 10:22,2.510903869
1/2/2019 10:23,2.52828078
1/2/2019 10:24,2.545241175
1/2/2019 10:25,2.561780952
1/2/2019 10:26,2.577896113
1/2/2019 10:27,2.593582764
1/2/2019 10:28,2.608837119
1/2/2019 10:29,3.623655497
1/2/2019 10:30,5.638034325
1/2/2019 10:31,-2.348029863
1/2/2019 10:32,1.665459579
1/2/2019 10:33,2.678499406
1/2/2019 10:34,1.691086483
1/2/2019 10:35,2.703217788
1/2/2019 10:36,2.714890412
1/2/2019 10:37,2.726101556
1/2/2019 10:38,2.73684854
1/2/2019 10:39,2.747128793
1/2/2019 10:40,2.756939864
1/2/2019 10:41,3.766279415
1/2/2019 10:42,2.775145225
1/2/2019 10:43,2.78353519
1/2/2019 10:44,2.791447324
1/2/2019 10:45,4.798879758
1/2/2019 10:46,2.805830742
1/2/2019 10:47,2.812298644
1/2/2019 10:48,2.818281952
1/2/2019 10:49,2.823779274
1/2/2019 10:50,2.828789337
1/2/2019 10:51,4.833310989
1/2/2019 10:52,2.837343198
1/2/2019 10:53,2.840885053
1/2/2019 10:54,2.843935764
1/2/2019 10:55,2.846494661
1/2/2019 10:56,5.848561199
1/2/2019 10:57,2.85013495
1/2/2019 10:58,2.851215612
1/2/2019 10:59,5.851803
1/2/2019 11:00,-0.148102946
1/2/2019 11:01,2.851497835
1/2/2019 11:02,-0.149394473
1/2/2019 11:03,2.849220432
1/2/2019 11:04,2.847342978
1/2/2019 11:05,2.844973711
1/2/2019 11:06,6.842113301
1/2/2019 11:07,2.838762538
1/2/2019 11:08,2.834922332
1/2/2019 11:09,2.830593716
1/2/2019 11:10,2.825777843
1/2/2019 11:11,3.820475984
1/2/2019 11:12,0.814689533
1/2/2019 11:13,2.808420002
1/2/2019 11:14,2.801669022
1/2/2019 11:15,2.794438343
1/2/2019 11:16,1.786729835
1/2/2019 11:17,2.778545484
1/2/2019 11:18,2.769887395
1/2/2019 11:19,2.760757787
1/2/2019 11:20,2.751158998
1/2/2019 11:21,2.741093483
1/2/2019 11:22,2.730563808
1/2/2019 11:23,2.719572657
1/2/2019 11:24,2.708122827
1/2/2019 11:25,2.696217228
1/2/2019 11:26,2.683858882
1/2/2019 11:27,2.671050923
1/2/2019 11:28,2.657796597
1/2/2019 11:29,2.64409926
1/2/2019 11:30,5.629962375
1/2/2019 11:31,-0.384610484
1/2/2019 11:32,2.600384365
1/2/2019 11:33,2.584950707
1/2/2019 11:34,4.569092438
1/2/2019 11:35,2.552813554
1/2/2019 11:36,6.536118158
1/2/2019 11:37,2.519010455
1/2/2019 11:38,6.50149475
1/2/2019 11:39,2.483575451
1/2/2019 11:40,2.465257065
1/2/2019 11:41,9.446544197
1/2/2019 11:42,2.42744155
1/2/2019 11:43,5.407953923
1/2/2019 11:44,2.388086209
1/2/2019 11:45,2.367843396
1/2/2019 11:46,7.347230564
1/2/2019 11:47,0.326252886
1/2/2019 11:48,5.304915622
1/2/2019 11:49,2.283224124
1/2/2019 11:50,2.261183829
1/2/2019 11:51,6.23880026
1/2/2019 11:52,2.216079027
1/2/2019 11:53,2.193025822
1/2/2019 11:54,2.169646419
1/2/2019 11:55,8.145946671
1/2/2019 11:56,1.121932514
1/2/2019 11:57,2.097609957
1/2/2019 11:58,2.072985088
1/2/2019 11:59,2.04806407
1/2/2019 12:00,2.022853137
1/2/2019 12:01,2.997358595
1/2/2019 12:02,1.971586822
1/2/2019 12:03,1.945544262
1/2/2019 12:04,0.919237428
1/2/2019 12:05,-0.107327104
1/2/2019 12:06,1.865857307
1/2/2019 12:07,3.838797365
1/2/2019 12:08,5.811499831
1/2/2019 12:09,1.783971528
1/2/2019 12:10,1.756219335
1/2/2019 12:11,1.728250185
1/2/2019 12:12,1.700071066
1/2/2019 12:13,5.671689017
1/2/2019 12:14,1.643111128
1/2/2019 12:15,1.614344536
1/2/2019 12:16,-2.414603573
1/2/2019 12:17,1.556274029
1/2/2019 12:18,0.526984614
1/2/2019 12:19,1.497535497
1/2/2019 12:20,1.46793403
1/2/2019 12:21,4.438187603
1/2/2019 12:22,-2.591696357
1/2/2019 12:23,1.378289611
1/2/2019 12:24,1.348152999
1/2/2019 12:25,4.31790133
1/2/2019 12:26,1.287542154
1/2/2019 12:27,1.25708305
1/2/2019 12:28,1.22653162
1/2/2019 12:29,-2.80410451
1/2/2019 12:30,-1.834817695
1/2/2019 12:31,1.134399731
1/2/2019 12:32,1.10355545
1/2/2019 12:33,-1.92734284
1/2/2019 12:34,1.041712571
1/2/2019 12:35,1.010729408
1/2/2019 12:36,0.9797154
1/2/2019 12:37,0.948678289
1/2/2019 12:38,0.917625819
1/2/2019 12:39,0.886565739
1/2/2019 12:40,1.855505802
1/2/2019 12:41,0.824453758
1/2/2019 12:42,0.793417356
1/2/2019 12:43,0.762404341
1/2/2019 12:44,-4.268577546
1/2/2019 12:45,0.700479426
1/2/2019 12:46,5.66958298
1/2/2019 12:47,5.638740827
1/2/2019 12:48,5.607960664
1/2/2019 12:49,6.577250174
1/2/2019 12:50,5.546617023
1/2/2019 12:51,5.516068855
1/2/2019 12:52,5.485613298
1/2/2019 12:53,5.455257952
1/2/2019 12:54,7.425010396
1/2/2019 12:55,7.394878182
1/2/2019 12:56,7.364868831
1/2/2019 12:57,5.334989836
1/2/2019 12:58,8.305248658
1/2/2019 12:59,5.275652723
1/2/2019 13:00,5.246209421
1/2/2019 13:01,9.216926106
1/2/2019 13:02,5.187810092
1/2/2019 13:03,5.158868649
1/2/2019 13:04,7.130109009
1/2/2019 13:05,5.101538354
1/2/2019 13:06,0.073163823
1/2/2019 13:07,1.044992506
1/2/2019 13:08,5.017031442
1/2/2019 13:09,10.98928762
1/2/2019 13:10,4.961767968
1/2/2019 13:11,3.934479371
1/2/2019 13:12,8.907428649
1/2/2019 13:13,10.88062256
1/2/2019 13:14,4.854067821
1/2/2019 13:15,4.827771058
1/2/2019 13:16,6.801738854
1/2/2019 13:17,4.77597772
1/2/2019 13:18,4.750494101
1/2/2019 13:19,4.725294375
1/2/2019 13:20,5.700384847
1/2/2019 13:21,1.675771752
1/2/2019 13:22,4.651461253
1/2/2019 13:23,8.627459437
1/2/2019 13:24,8.603772315
1/2/2019 13:25,3.580405821
1/2/2019 13:26,4.557365809
1/2/2019 13:27,6.534658053
1/2/2019 13:28,4.512288244
1/2/2019 13:29,4.490261993
1/2/2019 13:30,2.468584823
1/2/2019 13:31,4.447262171
1/2/2019 13:32,-0.573700612
1/2/2019 13:33,2.405701735
1/2/2019 13:34,4.385474386
1/2/2019 13:35,1.365622418
1/2/2019 13:36,-0.653849179
1/2/2019 13:37,4.327064488
1/2/2019 13:38,4.308368219
1/2/2019 13:39,4.290066714
1/2/2019 13:40,4.272164581
1/2/2019 13:41,7.254666326
1/2/2019 13:42,4.237576355
1/2/2019 13:43,11.22089898
1/2/2019 13:44,4.204638393
1/2/2019 13:45,4.188798708
1/2/2019 13:46,4.173383919
1/2/2019 13:47,4.15839792
1/2/2019 13:48,4.143844497
1/2/2019 13:49,4.129727332
1/2/2019 13:50,8.116049998
1/2/2019 13:51,7.10281596
1/2/2019 13:52,11.09002857
1/2/2019 13:53,0.077691081
1/2/2019 13:54,5.065806621
1/2/2019 13:55,-0.945621787
1/2/2019 13:56,7.043408769
1/2/2019 13:57,8.032901085
1/2/2019 13:58,4.022857843
1/2/2019 13:59,4.013281613
1/2/2019 14:00,4.004174847
1/2/2019 14:01,3.995539883
1/2/2019 14:02,5.987378942
1/2/2019 14:03,3.979694127
1/2/2019 14:04,3.972487426
1/2/2019 14:05,3.965760707
1/2/2019 14:06,7.959515721
1/2/2019 14:07,3.953754099
1/2/2019 14:08,1.948477353
1/2/2019 14:09,3.943686876
1/2/2019 14:10,3.939383941
1/2/2019 14:11,3.9355697
1/2/2019 14:12,3.932245184
1/2/2019 14:13,0.929411307
1/2/2019 14:14,3.927068856
1/2/2019 14:15,3.925218502
1/2/2019 14:16,3.923860791
1/2/2019 14:17,-0.07700385
1/2/2019 14:18,3.922624884
1/2/2019 14:19,3.922747174
1/2/2019 14:20,3.923363081
1/2/2019 14:21,3.924472546
1/2/2019 14:22,3.926075385
1/2/2019 14:23,3.928171294
1/2/2019 14:24,3.930759847
1/2/2019 14:25,3.933840497
1/2/2019 14:26,3.937412575
1/2/2019 14:27,8.941475292
1/2/2019 14:28,3.946027735
1/2/2019 14:29,3.951068873
1/2/2019 14:30,9.956597554
1/2/2019 14:31,-1.037387494
1/2/2019 14:32,3.969112335
1/2/2019 14:33,3.97609553
1/2/2019 14:34,3.983560459
1/2/2019 14:35,3.991505372
1/2/2019 14:36,0.9999284
1/2/2019 14:37,4.008827557
1/2/2019 14:38,4.018200739
1/2/2019 14:39,6.028045725
1/2/2019 14:40,8.038360178
1/2/2019 14:41,4.049141645
1/2/2019 14:42,4.060387557
1/2/2019 14:43,4.072095231
1/2/2019 14:44,4.084261872
1/2/2019 14:45,4.096884569
1/2/2019 14:46,5.109960299
1/2/2019 14:47,4.123485928
1/2/2019 14:48,4.137458213
1/2/2019 14:49,2.151873796
1/2/2019 14:50,0.166729213
1/2/2019 14:51,4.182020892
1/2/2019 14:52,4.197745152
1/2/2019 14:53,4.213898205
1/2/2019 14:54,4.230476158
1/2/2019 14:55,4.247475013
1/2/2019 14:56,11.26489067
1/2/2019 14:57,4.28271892
1/2/2019 14:58,2.300955461
1/2/2019 14:59,10.31959588
1/2/2019 15:00,4.338635683
1/2/2019 15:01,4.358070252
1/2/2019 15:02,4.377894889
1/2/2019 15:03,4.398104796
1/2/2019 15:04,4.418695078
1/2/2019 15:05,4.439660748
1/2/2019 15:06,7.460996725
1/2/2019 15:07,4.482697839
1/2/2019 15:08,4.504758828
1/2/2019 15:09,4.527174341
1/2/2019 15:10,4.54993894
1/2/2019 15:11,10.5730471
1/2/2019 15:12,4.59649322
1/2/2019 15:13,4.620271599
1/2/2019 15:14,7.644376466
1/2/2019 15:15,4.668801968
1/2/2019 15:16,4.69354217
1/2/2019 15:17,4.718591062
1/2/2019 15:18,4.743942556
1/2/2019 15:19,4.769590491
1/2/2019 15:20,1.795528632
1/2/2019 15:21,4.821750671
1/2/2019 15:22,4.848250234
1/2/2019 15:23,10.87502087
1/2/2019 15:24,4.90205608
1/2/2019 15:25,8.929349275
1/2/2019 15:26,4.956893818
1/2/2019 15:27,2.984683007
1/2/2019 15:28,9.012710079
1/2/2019 15:29,5.040968212
1/2/2019 15:30,7.069450527
1/2/2019 15:31,8.098150091
1/2/2019 15:32,5.127059917
1/2/2019 15:33,5.156172964
1/2/2019 15:34,5.185482144
1/2/2019 15:35,5.214980319
1/2/2019 15:36,7.244660305
1/2/2019 15:37,5.274514872
1/2/2019 15:38,5.304536749
1/2/2019 15:39,5.334718621
1/2/2019 15:40,5.365053137
1/2/2019 15:41,6.395532905
1/2/2019 15:42,5.426150499
1/2/2019 15:43,5.45689846
1/2/2019 15:44,5.487769294
1/2/2019 15:45,5.518755479
1/2/2019 15:46,0.549849465
1/2/2019 15:47,5.581043672
1/2/2019 15:48,5.6123305
1/2/2019 15:49,6.643702322
1/2/2019 15:50,5.675151494
1/2/2019 15:51,5.706670348
1/2/2019 15:52,5.738251205
1/2/2019 15:53,10.76988636
1/2/2019 15:54,5.801568118
1/2/2019 15:55,5.833288742
1/2/2019 15:56,5.865040504
1/2/2019 15:57,3.896815665
1/2/2019 15:58,5.92860648
1/2/2019 15:59,5.9604052
1/2/2019 16:00,5.992204074
1/2/2019 16:01,6.02399535
1/2/2019 16:02,6.05577128
1/2/2019 16:03,6.087524118
1/2/2019 16:04,6.119246124
1/2/2019 16:05,6.150929568
1/2/2019 16:06,6.182566725
1/2/2019 16:07,6.214149887
1/2/2019 16:08,6.245671354
1/2/2019 16:09,6.277123445
1/2/2019 16:10,3.308498494
1/2/2019 16:11,6.339788856
1/2/2019 16:12,1.370986905
1/2/2019 16:13,6.402085039
1/2/2019 16:14,6.433075681
1/2/2019 16:15,6.463951279
1/2/2019 16:16,7.494704311
1/2/2019 16:17,6.525327283
1/2/2019 16:18,6.555812737
1/2/2019 16:19,6.586153246
1/2/2019 16:20,8.616341418
1/2/2019 16:21,6.646369903
1/2/2019 16:22,6.676231385
1/2/2019 16:23,10.70591859
1/2/2019 16:24,6.735424298
1/2/2019 16:25,6.764741315
1/2/2019 16:26,6.793862507
1/2/2019 16:27,6.822780784
1/2/2019 16:28,6.851489107
1/2/2019 16:29,6.879980489
1/2/2019 16:30,6.908247995
1/2/2019 16:31,6.936284748
1/2/2019 16:32,6.964083926
1/2/2019 16:33,6.991638765
1/2/2019 16:34,13.01894256
1/2/2019 16:35,7.04598868
1/2/2019 16:36,9.072770538
1/2/2019 16:37,7.099281625
1/2/2019 16:38,9.125515498
1/2/2019 16:39,7.151465778
1/2/2019 16:40,5.17712616
1/2/2019 16:41,7.202490409
1/2/2019 16:42,6.227552363
1/2/2019 16:43,7.252305935
1/2/2019 16:44,7.276745114
1/2/2019 16:45,14.30086397
1/2/2019 16:46,6.324656636
1/2/2019 16:47,7.348117352
1/2/2019 16:48,7.371240421
1/2/2019 16:49,4.394020235
1/2/2019 16:50,11.41645127
1/2/2019 16:51,7.438528086
1/2/2019 16:52,7.460245336
1/2/2019 16:53,5.481597757
1/2/2019 16:54,8.502580178
1/2/2019 16:55,8.523187518
1/2/2019 16:56,7.54341479
1/2/2019 16:57,7.5632571
1/2/2019 16:58,8.58270965
1/2/2019 16:59,7.601767737
1/2/2019 17:00,11.62042675
1/2/2019 17:01,13.6386822
1/2/2019 17:02,7.65652966
1/2/2019 17:03,10.67396483
1/2/2019 17:04,7.690983513
1/2/2019 17:05,7.707581598
1/2/2019 17:06,6.723755091
1/2/2019 17:07,7.739500098
1/2/2019 17:08,7.754812832
1/2/2019 17:09,9.769689612
1/2/2019 17:10,7.784126864
1/2/2019 17:11,11.79812113
1/2/2019 17:12,4.81166904
1/2/2019 17:13,7.824767362
1/2/2019 17:14,7.837412958
1/2/2019 17:15,10.84960281
1/2/2019 17:16,7.861333995
1/2/2019 17:17,6.872603728
1/2/2019 17:18,7.883409324
1/2/2019 17:19,7.893748214
1/2/2019 17:20,7.903617944
1/2/2019 17:21,11.91301618
1/2/2019 17:22,7.921940695
1/2/2019 17:23,7.93038939
1/2/2019 17:24,9.938360277
1/2/2019 17:25,6.945851488
1/2/2019 17:26,8.952861272
1/2/2019 17:27,7.959387998
1/2/2019 17:28,9.965430154
1/2/2019 17:29,7.970986347
1/2/2019 17:30,3.976055305
1/2/2019 17:31,7.980635875
1/2/2019 17:32,7.984727025
1/2/2019 17:33,7.988327846
1/2/2019 17:34,7.991437545
1/2/2019 17:35,7.994055456
1/2/2019 17:36,7.996181029
1/2/2019 17:37,7.99781384
1/2/2019 17:38,7.998953585
1/2/2019 17:39,7.99960008
1/2/2019 17:40,7.999753265
1/2/2019 17:41,7.999413201
1/2/2019 17:42,7.99858007
1/2/2019 17:43,7.997254177
1/2/2019 17:44,10.99543595
1/2/2019 17:45,7.993125931
1/2/2019 17:46,7.990324793
1/2/2019 17:47,10.98703333
1/2/2019 17:48,10.98325244
1/2/2019 17:49,7.978983169
1/2/2019 17:50,11.97422666
1/2/2019 17:51,13.9689842
1/2/2019 17:52,3.96325716
1/2/2019 17:53,8.957047067
1/2/2019 17:54,5.95035555
1/2/2019 17:55,7.943184358
1/2/2019 17:56,7.935535361
1/2/2019 17:57,7.927410544
1/2/2019 17:58,7.918812012
1/2/2019 17:59,11.90974199
1/2/2019 18:00,7.900202803
1/2/2019 18:01,7.890196917
1/2/2019 18:02,7.879726895
1/2/2019 18:03,7.868795422
1/2/2019 18:04,7.857405293
1/2/2019 18:05,7.845559418
1/2/2019 18:06,7.833260821
1/2/2019 18:07,7.820512635
1/2/2019 18:08,7.807318106
1/2/2019 18:09,13.79368059
1/2/2019 18:10,7.779603549
1/2/2019 18:11,2.765090559
1/2/2019 18:12,7.7501453
1/2/2019 18:13,7.734771559
1/2/2019 18:14,7.718973229
1/2/2019 18:15,13.70275431
1/2/2019 18:16,7.686118902
1/2/2019 18:17,8.669071211
1/2/2019 18:18,7.651615542
1/2/2019 18:19,7.633756304
1/2/2019 18:20,5.615498002
1/2/2019 18:21,7.596845243
1/2/2019 18:22,7.577802728
1/2/2019 18:23,7.558375257
1/2/2019 18:24,7.538567724
1/2/2019 18:25,7.518385116
1/2/2019 18:26,11.49783251
1/2/2019 18:27,7.476915088
1/2/2019 18:28,7.455638101
1/2/2019 18:29,7.434006903
1/2/2019 18:30,7.412026933
1/2/2019 18:31,14.38970371
1/2/2019 18:32,5.367042855
1/2/2019 18:33,10.34405005
1/2/2019 18:34,7.320731065
1/2/2019 18:35,7.297091764
1/2/2019 18:36,7.273138076
1/2/2019 18:37,3.248876014
1/2/2019 18:38,9.224311664
1/2/2019 18:39,13.19945119
1/2/2019 18:40,7.174300822
1/2/2019 18:41,4.148866872
1/2/2019 18:42,7.123155714
1/2/2019 18:43,14.09717379
1/2/2019 18:44,7.070927624
1/2/2019 18:45,10.04442378
1/2/2019 18:46,7.017668904
1/2/2019 18:47,10.9906697
1/2/2019 18:48,6.963432925
1/2/2019 18:49,7.935965408
1/2/2019 18:50,6.908274024
1/2/2019 18:51,6.880365708
1/2/2019 18:52,13.85224745
1/2/2019 18:53,6.823926281
1/2/2019 18:54,10.7954093
1/2/2019 18:55,6.766703639
1/2/2019 18:56,6.737816486
1/2/2019 18:57,6.708755068
1/2/2019 18:58,8.679526658
1/2/2019 18:59,9.65013857
1/2/2019 19:00,6.620598156
1/2/2019 19:01,6.590912807
1/2/2019 19:02,6.56108995
1/2/2019 19:03,6.531137044
1/2/2019 19:04,9.501061583
1/2/2019 19:05,6.47087109
1/2/2019 19:06,6.440573114
1/2/2019 19:07,6.410175235
1/2/2019 19:08,10.37968505
1/2/2019 19:09,6.349110197
1/2/2019 19:10,6.31845831
1/2/2019 19:11,6.287737059
1/2/2019 19:12,6.256954125
1/2/2019 19:13,13.22611721
1/2/2019 19:14,8.195234015
1/2/2019 19:15,6.164312272
1/2/2019 19:16,6.13335971
1/2/2019 19:17,6.102384069
1/2/2019 19:18,6.071393093
1/2/2019 19:19,6.040394533
1/2/2019 19:20,11.00939614
1/2/2019 19:21,2.978405664
1/2/2019 19:22,5.947430855
1/2/2019 19:23,6.916479458
1/2/2019 19:24,5.885559213
1/2/2019 19:25,5.854677852
